match_id,date,league_id,league_name,home_team_id,home_team,away_team_id,away_team,home_elevation_dif,away_elevation_dif,away_travel,teamA_fr_rag,teamB_fr_rag,minutes_played,time_segment,match_state,player_dif,teamA_xg,teamB_xg,source_segments,first_segment_id,last_segment_id
24380,2024-05-04 16:00:00,12,Belgian First Division A,643,Team 643,150,Charleroi,-4,44,50,0.6197127,0.6107132,30,6,-1.5,0.0,0.27,0.6699999999999999,5,136267,136271
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Team 21,236,-119,493,0.424318,0.126664,15,1,0.0,0.0,0.25,0.0,1,135545,135545
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Team 21,236,-119,493,0.424318,0.126664,15,2,0.0,0.0,0.11,0.19,1,135546,135546
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Team 21,236,-119,493,0.424318,0.126664,15,3,0.0,0.0,0.13,0.37,1,135547,135547
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Team 21,236,-119,493,0.169727,0.0506657,6,4,0.0,0.0,0.21,0.35,1,135548,135548
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Team 21,236,-119,493,0.254591,0.0759986,9,4,0.5,0.0,0.03,0.0,1,135549,135549
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Team 21,236,-119,493,0.22327999999999998,0.0678676,8,5,0.5,0.0,0.18,0.0,2,135550,135551
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Team 21,236,-119,493,0.1856932,0.0629941,7,5,1.5,0.0,0.0,0.0,2,135552,135553
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Team 21,236,-119,493,0.372521,0.16788609999999998,18,6,1.5,0.0,1.4300000000000002,0.06,3,135554,135556
22509,2024-05-04 17:00:00,9,Ligue 1,81,Monaco,260,Team 260,-42,116,411,0.398291,0.276547,15,1,0.0,0.0,0.0,0.03,1,135953,135953
22509,2024-05-04 17:00:00,9,Ligue 1,81,Monaco,260,Team 260,-42,116,411,0.0265528,0.0184365,1,2,0.0,0.0,0.09,0.0,1,135954,135954
22509,2024-05-04 17:00:00,9,Ligue 1,81,Monaco,260,Team 260,-42,116,411,0.371739,0.25811,14,2,0.5,0.0,0.35,0.01,1,135955,135955
22509,2024-05-04 17:00:00,9,Ligue 1,81,Monaco,260,Team 260,-42,116,411,0.398291,0.2765468,15,3,0.5,0.0,0.12,0.95,2,135956,135958
22509,2024-05-04 17:00:00,9,Ligue 1,81,Monaco,260,Team 260,-42,116,411,0.0796583,0.0553094,3,3,0.0,0.0,0.34,0.0,1,135957,135957
22509,2024-05-04 17:00:00,9,Ligue 1,81,Monaco,260,Team 260,-42,116,411,0.318633,0.221237,12,4,0.5,0.0,0.87,0.11,1,135959,135959
22509,2024-05-04 17:00:00,9,Ligue 1,81,Monaco,260,Team 260,-42,116,411,0.4610399,0.3521102,18,5,1.5,0.0,0.53,0.04,6,135960,135965
22509,2024-05-04 17:00:00,9,Ligue 1,81,Monaco,260,Team 260,-42,116,411,0.44563840000000005,0.30071939999999997,16,6,1.5,0.0,1.3800000000000001,0.27,5,135966,135970
20824,2024-05-04 17:30:00,5,Premier League,19,Manchester City,17,Wolves,1,44,99,0.333365,0.14066,12,1,0.0,0.0,0.82,0.0,1,135455,135455
20824,2024-05-04 17:30:00,5,Premier League,19,Manchester City,17,Wolves,1,44,99,0.0833413,0.0351649,3,1,0.5,0.0,0.0,0.0,1,135456,135456
20824,2024-05-04 17:30:00,5,Premier League,19,Manchester City,17,Wolves,1,44,99,0.416706,0.175825,15,2,0.5,0.0,0.11,0.0,1,135457,135457
20824,2024-05-04 17:30:00,5,Premier League,19,Manchester City,17,Wolves,1,44,99,0.138902,0.0586082,5,3,0.5,0.0,0.08,0.0,1,135458,135458
20824,2024-05-04 17:30:00,5,Premier League,19,Manchester City,17,Wolves,1,44,99,0.472267,0.199268,17,3,1.5,0.0,0.0,0.0,1,135459,135459
20824,2024-05-04 17:30:00,5,Premier League,19,Manchester City,17,Wolves,1,44,99,0.222628,0.08205509999999999,8,4,1.5,0.0,1.24,0.15,3,135460,135462
20824,2024-05-04 17:30:00,5,Premier League,19,Manchester City,17,Wolves,1,44,99,0.4453653,0.16076230000000002,16,5,1.5,0.0,0.36000000000000004,0.2,3,135463,135465
20824,2024-05-04 17:30:00,5,Premier League,19,Manchester City,17,Wolves,1,44,99,0.7369465,0.28409910000000005,26,6,1.5,0.0,1.1400000000000001,0.0,9,135466,135474
22188,2024-05-04 18:00:00,8,Serie A,401,Team 401,76,Lazio,29,-33,478,0.112504,0.238621,11,1,0.0,0.0,0.17,0.61,1,135811,135811
22188,2024-05-04 18:00:00,8,Serie A,401,Team 401,76,Lazio,29,-33,478,0.0409105,0.0867711,4,1,-0.5,0.0,0.07,0.0,1,135812,135812
22188,2024-05-04 18:00:00,8,Serie A,401,Team 401,76,Lazio,29,-33,478,0.153414,0.325392,15,2,-0.5,0.0,0.38,0.32,1,135813,135813
22188,2024-05-04 18:00:00,8,Serie A,401,Team 401,76,Lazio,29,-33,478,0.15506820000000002,0.3209116,15,3,-0.5,0.0,0.16,0.09,2,135814,135815
22188,2024-05-04 18:00:00,8,Serie A,401,Team 401,76,Lazio,29,-33,478,0.155322,0.320222,15,4,-0.5,0.0,0.04,0.02,1,135816,135816
22188,2024-05-04 18:00:00,8,Serie A,401,Team 401,76,Lazio,29,-33,478,0.125269,0.2777797,13,5,-0.5,0.0,0.7899999999999999,0.0,3,135817,135819
22188,2024-05-04 18:00:00,8,Serie A,401,Team 401,76,Lazio,29,-33,478,0.0171159,0.0425087,2,5,0.0,0.0,0.0,0.0,1,135820,135820
22188,2024-05-04 18:00:00,8,Serie A,401,Team 401,76,Lazio,29,-33,478,0.1191048,0.2635415,12,6,0.0,0.0,0.0,0.35,4,135821,135826
22188,2024-05-04 18:00:00,8,Serie A,401,Team 401,76,Lazio,29,-33,478,0.09749050000000001,0.19531340000000003,9,6,-0.5,0.0,0.2,0.05,2,135824,135825
23763,2024-05-04 18:00:00,11,Primeira Liga,136,Sporting CP,139,Team 139,-17,-57,189,0.433773,0.105685,13,1,0.0,0.0,1.04,0.0,1,136152,136152
23763,2024-05-04 18:00:00,11,Primeira Liga,136,Sporting CP,139,Team 139,-17,-57,189,0.0667344,0.0162592,2,1,0.5,0.0,0.0,0.0,1,136153,136153
23763,2024-05-04 18:00:00,11,Primeira Liga,136,Sporting CP,139,Team 139,-17,-57,189,0.500508,0.121944,15,2,0.5,0.0,0.61,0.03,1,136154,136154
23763,2024-05-04 18:00:00,11,Primeira Liga,136,Sporting CP,139,Team 139,-17,-57,189,0.500508,0.121944,15,3,0.5,0.0,0.69,0.0,1,136155,136155
23763,2024-05-04 18:00:00,11,Primeira Liga,136,Sporting CP,139,Team 139,-17,-57,189,0.5005733,0.12317538,15,4,0.5,0.0,0.06,0.0,2,136156,136157
23763,2024-05-04 18:00:00,11,Primeira Liga,136,Sporting CP,139,Team 139,-17,-57,189,0.3381715,0.09779,10,5,0.5,0.0,0.2,0.0,2,136158,136159
23763,2024-05-04 18:00:00,11,Primeira Liga,136,Sporting CP,139,Team 139,-17,-57,189,0.18394909999999998,0.0578065,5,5,1.5,0.0,0.0,0.0,2,136160,136161
23763,2024-05-04 18:00:00,11,Primeira Liga,136,Sporting CP,139,Team 139,-17,-57,189,0.6939885000000001,0.2005643,17,6,1.5,0.0,1.03,0.02,4,136162,136165
24381,2024-05-04 18:15:00,12,Belgian First Division A,157,Mechelen,151,Gent,-15,-14,53,0.368284,0.444417,15,1,0.0,0.0,0.04,0.0,1,136272,136272
24381,2024-05-04 18:15:00,12,Belgian First Division A,157,Mechelen,151,Gent,-15,-14,53,0.2146403,0.2607158,9,2,0.0,0.0,0.16,0.04,3,136273,136276
24381,2024-05-04 18:15:00,12,Belgian First Division A,157,Mechelen,151,Gent,-15,-14,53,0.142566,0.173316,6,2,0.5,0.0,0.04,0.66,1,136275,136275
24381,2024-05-04 18:15:00,12,Belgian First Division A,157,Mechelen,151,Gent,-15,-14,53,0.213849,0.259974,9,3,0.0,0.0,0.13,0.01,2,136277,136279
24381,2024-05-04 18:15:00,12,Belgian First Division A,157,Mechelen,151,Gent,-15,-14,53,0.23761,0.28886,10,3,0.5,0.0,0.08,0.47,1,136278,136278
24381,2024-05-04 18:15:00,12,Belgian First Division A,157,Mechelen,151,Gent,-15,-14,53,0.10003010000000001,0.10954559999999999,4,4,0.0,0.0,0.04,0.23,2,136280,136281
24381,2024-05-04 18:15:00,12,Belgian First Division A,157,Mechelen,151,Gent,-15,-14,53,0.279654,0.295752,11,4,-0.5,0.0,0.06,0.0,1,136282,136282
24381,2024-05-04 18:15:00,12,Belgian First Division A,157,Mechelen,151,Gent,-15,-14,53,0.39492000000000005,0.403069,15,5,-0.5,0.0,0.0,0.08,2,136283,136284
24381,2024-05-04 18:15:00,12,Belgian First Division A,157,Mechelen,151,Gent,-15,-14,53,0.30203959999999996,0.2945314,11,6,-0.5,0.0,0.0,0.04,3,136285,136287
24381,2024-05-04 18:15:00,12,Belgian First Division A,157,Mechelen,151,Gent,-15,-14,53,0.178818,0.208602,7,6,-1.5,0.0,0.21,0.0,1,136288,136288
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,-72,-69,87,0.3627146,0.3783499,14,1,0.0,0.0,0.03,0.9400000000000001,2,135557,135559
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,-72,-69,87,0.0259082,0.027025,1,1,-0.5,0.0,0.55,0.0,1,135558,135558
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,-72,-69,87,0.388623,0.405374,15,2,0.0,0.0,0.09,0.0,1,135560,135560
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,-72,-69,87,0.414531,0.432399,16,3,0.0,0.0,0.0,0.31,1,135561,135561
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,-72,-69,87,0.0259082,0.027025,1,4,0.0,0.0,0.0,0.79,1,135562,135562
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,-72,-69,87,0.362715,0.37835,14,4,-0.5,0.0,0.0,0.32,1,135563,135563
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,-72,-69,87,0.129541,0.135125,5,5,-0.5,0.0,0.08,0.0,1,135564,135564
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,-72,-69,87,0.0560118,0.0462895,2,5,0.0,0.0,0.12,0.0,1,135565,135565
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,-72,-69,87,0.1867668,0.1786275,7,5,0.5,0.0,0.28,0.05,2,135566,135567
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,-72,-69,87,0.48511810000000005,0.502267,19,6,1.5,0.0,0.7100000000000001,0.15,5,135568,135572
21516,2024-05-04 18:30:00,7,Bundesliga,45,Team 45,57,Freiburg,-53,31,331,0.191084,0.394327,15,1,0.0,0.0,0.08,0.0,1,135738,135738
21516,2024-05-04 18:30:00,7,Bundesliga,45,Team 45,57,Freiburg,-53,31,331,0.191084,0.394327,15,2,0.0,0.0,0.13,0.16,1,135739,135739
21516,2024-05-04 18:30:00,7,Bundesliga,45,Team 45,57,Freiburg,-53,31,331,0.191084,0.394327,15,3,0.0,0.0,0.1,0.0,1,135740,135740
21516,2024-05-04 18:30:00,7,Bundesliga,45,Team 45,57,Freiburg,-53,31,331,0.1938559,0.4026765,15,4,0.0,0.0,0.12,0.0,2,135741,135742
21516,2024-05-04 18:30:00,7,Bundesliga,45,Team 45,57,Freiburg,-53,31,331,0.2007147,0.42511200000000005,15,5,0.0,0.0,0.36000000000000004,0.66,2,135743,135744
21516,2024-05-04 18:30:00,7,Bundesliga,45,Team 45,57,Freiburg,-53,31,331,0.2703492,0.4459129,18,6,0.0,0.0,0.14,0.0,5,135745,135749
22510,2024-05-04 19:00:00,9,Ligue 1,581,Metz,86,Rennes,33,-38,589,0.361359,0.478654,15,1,0.0,0.0,0.0,0.13,1,135971,135971
22510,2024-05-04 19:00:00,9,Ligue 1,581,Metz,86,Rennes,33,-38,589,0.2168152,0.28719249999999996,9,2,0.0,0.0,0.06,0.13,2,135972,135974
22510,2024-05-04 19:00:00,9,Ligue 1,581,Metz,86,Rennes,33,-38,589,0.144544,0.191462,6,2,0.5,0.0,0.0,0.28,1,135973,135973
22510,2024-05-04 19:00:00,9,Ligue 1,581,Metz,86,Rennes,33,-38,589,0.361359,0.478654,15,3,0.0,0.0,0.28,0.0,1,135975,135975
22510,2024-05-04 19:00:00,9,Ligue 1,581,Metz,86,Rennes,33,-38,589,0.40954019999999997,0.5424745,17,4,0.5,0.0,0.01,0.11,2,135976,135977
22510,2024-05-04 19:00:00,9,Ligue 1,581,Metz,86,Rennes,33,-38,589,0.274028,0.383505,13,5,0.5,0.0,0.22,0.93,2,135978,135979
22510,2024-05-04 19:00:00,9,Ligue 1,581,Metz,86,Rennes,33,-38,589,0.3833601,0.5330769,20,6,0.0,0.0,0.03,0.5800000000000001,4,135980,135983
22510,2024-05-04 19:00:00,9,Ligue 1,581,Metz,86,Rennes,33,-38,589,0.0316632,0.0474463,2,6,-0.5,0.0,0.0,0.0,1,135984,135984
22510,2024-05-04 19:00:00,9,Ligue 1,581,Metz,86,Rennes,33,-38,589,0.0591355,0.0862532,4,6,-0.5,-0.5,0.0,0.02,1,135985,135985
23764,2024-05-04 20:30:00,11,Primeira Liga,306,Team 306,125,Porto,122,-2,114,0.239269,0.448458,15,1,0.0,0.0,0.0,0.02,1,136166,136166
23764,2024-05-04 20:30:00,11,Primeira Liga,306,Team 306,125,Porto,122,-2,114,0.191415,0.358766,12,2,0.0,0.0,0.0,0.38,1,136167,136167
23764,2024-05-04 20:30:00,11,Primeira Liga,306,Team 306,125,Porto,122,-2,114,0.0159513,0.0298972,1,2,-0.5,0.0,0.0,0.0,1,136168,136168
23764,2024-05-04 20:30:00,11,Primeira Liga,306,Team 306,125,Porto,122,-2,114,0.0337732,0.0608771,2,2,-0.5,-0.5,0.0,0.0,1,136169,136169
23764,2024-05-04 20:30:00,11,Primeira Liga,306,Team 306,125,Porto,122,-2,114,0.337732,0.608771,20,3,-0.5,-0.5,0.06,0.63,1,136170,136170
23764,2024-05-04 20:30:00,11,Primeira Liga,306,Team 306,125,Porto,122,-2,114,0.0168866,0.0304386,1,4,-0.5,-0.5,0.0,0.29,1,136171,136171
23764,2024-05-04 20:30:00,11,Primeira Liga,306,Team 306,125,Porto,122,-2,114,0.232935,0.41737,14,4,-1.5,-0.5,0.13,0.48,1,136172,136172
23764,2024-05-04 20:30:00,11,Primeira Liga,306,Team 306,125,Porto,122,-2,114,0.2123549,0.377937,13,5,-1.5,-0.5,0.11,0.79,3,136173,136175
23764,2024-05-04 20:30:00,11,Primeira Liga,306,Team 306,125,Porto,122,-2,114,0.2629207,0.4868653,17,6,-1.5,-0.5,0.0,0.0,6,136176,136181
22189,2024-05-04 20:45:00,8,Serie A,62,Team 62,68,Inter,-30,37,147,0.198839,0.490106,15,1,0.0,0.0,0.13,0.0,1,135827,135827
22189,2024-05-04 20:45:00,8,Serie A,62,Team 62,68,Inter,-30,37,147,0.0662796,0.163369,5,2,0.0,0.0,0.14,0.33,1,135828,135828
22189,2024-05-04 20:45:00,8,Serie A,62,Team 62,68,Inter,-30,37,147,0.132559,0.326737,10,2,0.5,0.0,0.0,0.23,1,135829,135829
22189,2024-05-04 20:45:00,8,Serie A,62,Team 62,68,Inter,-30,37,147,0.212095,0.52278,16,3,0.5,0.0,0.0,0.13,1,135830,135830
22189,2024-05-04 20:45:00,8,Serie A,62,Team 62,68,Inter,-30,37,147,0.185583,0.457432,14,4,0.5,0.0,0.0,0.08,1,135831,135831
22189,2024-05-04 20:45:00,8,Serie A,62,Team 62,68,Inter,-30,37,147,0.19614530000000002,0.48696199999999995,15,5,0.5,0.0,0.0,0.07,4,135832,135835
22189,2024-05-04 20:45:00,8,Serie A,62,Team 62,68,Inter,-30,37,147,0.18706050000000002,0.5521442000000001,16,6,0.5,0.0,0.03,0.25,3,135836,135838
24382,2024-05-04 20:45:00,12,Belgian First Division A,152,Cercle Brugge,158,Genk,-21,12,166,0.1617532,0.2866508,12,1,0.0,0.0,0.08,0.15,2,136289,136291
24382,2024-05-04 20:45:00,12,Belgian First Division A,152,Cercle Brugge,158,Genk,-21,12,166,0.0404382,0.0716628,3,1,-0.5,0.0,0.08,0.0,1,136290,136290
24382,2024-05-04 20:45:00,12,Belgian First Division A,152,Cercle Brugge,158,Genk,-21,12,166,0.121315,0.214988,9,2,0.0,0.0,0.84,0.06,1,136292,136292
24382,2024-05-04 20:45:00,12,Belgian First Division A,152,Cercle Brugge,158,Genk,-21,12,166,0.0808764,0.143326,6,2,0.5,0.0,0.0,0.0,1,136293,136293
24382,2024-05-04 20:45:00,12,Belgian First Division A,152,Cercle Brugge,158,Genk,-21,12,166,0.306924,0.5229159999999999,21,3,0.5,0.0,0.04,0.0,2,136294,136295
24382,2024-05-04 20:45:00,12,Belgian First Division A,152,Cercle Brugge,158,Genk,-21,12,166,0.0928043,0.153964,6,4,0.5,0.0,0.35,0.15,1,136296,136296
24382,2024-05-04 20:45:00,12,Belgian First Division A,152,Cercle Brugge,158,Genk,-21,12,166,0.0928043,0.153964,6,4,1.5,0.0,0.08,0.0,1,136297,136297
24382,2024-05-04 20:45:00,12,Belgian First Division A,152,Cercle Brugge,158,Genk,-21,12,166,0.2918075,0.5572431,17,5,1.5,0.0,1.06,0.95,3,136298,136300
24382,2024-05-04 20:45:00,12,Belgian First Division A,152,Cercle Brugge,158,Genk,-21,12,166,0.45515510000000003,0.6898196999999999,22,6,1.5,0.0,0.12,1.0500000000000003,6,136301,136306
21186,2024-05-04 21:00:00,6,La Liga,201,Mallorca,39,Atlético Madrid,-93,208,539,0.0413853,0.107913,5,1,0.0,0.0,0.0,0.12,1,135573,135573
21186,2024-05-04 21:00:00,6,La Liga,201,Mallorca,39,Atlético Madrid,-93,208,539,0.0827707,0.215827,10,1,-0.5,0.0,0.03,0.0,1,135574,135574
21186,2024-05-04 21:00:00,6,La Liga,201,Mallorca,39,Atlético Madrid,-93,208,539,0.124156,0.32374,15,2,-0.5,0.0,0.0,0.17,1,135575,135575
21186,2024-05-04 21:00:00,6,La Liga,201,Mallorca,39,Atlético Madrid,-93,208,539,0.124156,0.32374,15,3,-0.5,0.0,0.07,0.04,1,135576,135576
21186,2024-05-04 21:00:00,6,La Liga,201,Mallorca,39,Atlético Madrid,-93,208,539,0.13475407,0.3261177,15,4,-0.5,0.0,0.01,0.36,2,135577,135578
21186,2024-05-04 21:00:00,6,La Liga,201,Mallorca,39,Atlético Madrid,-93,208,539,0.1482121,0.3219649,15,5,-0.5,0.0,0.0,0.03,2,135579,135580
21186,2024-05-04 21:00:00,6,La Liga,201,Mallorca,39,Atlético Madrid,-93,208,539,0.2150514,0.3802626,18,6,-0.5,0.0,0.13,0.0,7,135581,135587
22511,2024-05-04 21:00:00,9,Ligue 1,93,Brest,91,Nantes,-2,-39,254,0.309119,0.243104,15,1,0.0,0.0,0.09,0.0,1,135986,135986
22511,2024-05-04 21:00:00,9,Ligue 1,93,Brest,91,Nantes,-2,-39,254,0.3063391,0.2439846,15,2,0.0,0.0,0.16,0.13,2,135987,135988
22511,2024-05-04 21:00:00,9,Ligue 1,93,Brest,91,Nantes,-2,-39,254,0.2818221,0.2509332,15,3,0.0,0.0,0.13,1.04,2,135989,135990
22511,2024-05-04 21:00:00,9,Ligue 1,93,Brest,91,Nantes,-2,-39,254,0.264087,0.254296,15,4,0.0,0.0,0.0,0.0,1,135991,135991
22511,2024-05-04 21:00:00,9,Ligue 1,93,Brest,91,Nantes,-2,-39,254,0.2666162,0.24420129999999998,15,5,0.0,0.0,0.05,0.01,4,135992,135995
22511,2024-05-04 21:00:00,9,Ligue 1,93,Brest,91,Nantes,-2,-39,254,0.38973189999999996,0.2766059,20,6,0.0,0.0,0.05,0.41,3,135996,135998
23122,2024-05-05 12:15:00,10,Eredivisie,108,Team 108,118,Team 118,4,-8,89,0.333934,0.0762735,8,1,0.0,0.0,0.0,0.09,1,136023,136023
23122,2024-05-05 12:15:00,10,Eredivisie,108,Team 108,118,Team 118,4,-8,89,0.292192,0.0667393,7,1,-0.5,0.0,0.0,0.22,1,136024,136024
23122,2024-05-05 12:15:00,10,Eredivisie,108,Team 108,118,Team 118,4,-8,89,0.166967,0.0381367,4,2,-0.5,0.0,0.62,0.0,1,136025,136025
23122,2024-05-05 12:15:00,10,Eredivisie,108,Team 108,118,Team 118,4,-8,89,0.3339337,0.07627349,8,2,0.0,0.0,0.28,0.0,2,136026,136028
23122,2024-05-05 12:15:00,10,Eredivisie,108,Team 108,118,Team 118,4,-8,89,0.125225,0.0286026,3,2,0.5,0.0,0.0,0.04,1,136027,136027
23122,2024-05-05 12:15:00,10,Eredivisie,108,Team 108,118,Team 118,4,-8,89,0.709609,0.162081,17,3,0.0,0.0,0.28,0.0,1,136029,136029
23122,2024-05-05 12:15:00,10,Eredivisie,108,Team 108,118,Team 118,4,-8,89,0.5426427,0.12394419,13,4,0.0,0.0,0.02,0.26,2,136030,136031
23122,2024-05-05 12:15:00,10,Eredivisie,108,Team 108,118,Team 118,4,-8,89,0.3711573,0.0893568,9,5,0.0,0.0,0.7,0.0,2,136032,136033
23122,2024-05-05 12:15:00,10,Eredivisie,108,Team 108,118,Team 118,4,-8,89,0.329917,0.0794282,8,5,0.5,0.0,0.2,0.0,1,136034,136034
23122,2024-05-05 12:15:00,10,Eredivisie,108,Team 108,118,Team 118,4,-8,89,0.1254661,0.0318943,3,6,0.5,0.0,0.27,0.0,2,136035,136036
23122,2024-05-05 12:15:00,10,Eredivisie,108,Team 108,118,Team 118,4,-8,89,0.5202758,0.1456869,12,6,1.5,0.0,0.0,0.0,2,136037,136038
23123,2024-05-05 12:15:00,10,Eredivisie,601,Heracles Almelo,105,Team 105,-3,-7,129,0.18337,0.13377,7,1,0.0,0.0,0.0,0.61,1,136039,136039
23123,2024-05-05 12:15:00,10,Eredivisie,601,Heracles Almelo,105,Team 105,-3,-7,129,0.209566,0.15288,8,1,-0.5,0.0,0.0,0.0,1,136040,136040
23123,2024-05-05 12:15:00,10,Eredivisie,601,Heracles Almelo,105,Team 105,-3,-7,129,0.392936,0.286649,15,2,-0.5,0.0,0.0,0.18,1,136041,136041
23123,2024-05-05 12:15:00,10,Eredivisie,601,Heracles Almelo,105,Team 105,-3,-7,129,0.392936,0.286649,15,3,-0.5,0.0,0.38,0.27,1,136042,136042
23123,2024-05-05 12:15:00,10,Eredivisie,601,Heracles Almelo,105,Team 105,-3,-7,129,0.4382527,0.3726838,19,4,-1.5,0.0,0.23,0.09,3,136043,136045
23123,2024-05-05 12:15:00,10,Eredivisie,601,Heracles Almelo,105,Team 105,-3,-7,129,0.343981,0.2816095,15,5,-1.5,0.0,0.8400000000000001,1.26,3,136046,136048
23123,2024-05-05 12:15:00,10,Eredivisie,601,Heracles Almelo,105,Team 105,-3,-7,129,0.3438029,0.3017835,15,6,-1.5,0.0,0.06,0.4,5,136049,136053
22190,2024-05-05 12:30:00,8,Serie A,563,Cagliari,403,Lecce,-51,-32,786,0.245131,0.288742,15,1,0.0,0.0,0.27,0.03,1,135839,135839
22190,2024-05-05 12:30:00,8,Serie A,563,Cagliari,403,Lecce,-51,-32,786,0.163421,0.192495,10,2,0.0,0.0,0.12,0.0,1,135840,135840
22190,2024-05-05 12:30:00,8,Serie A,563,Cagliari,403,Lecce,-51,-32,786,0.0817104,0.0962473,5,2,0.5,0.0,0.5,0.0,1,135841,135841
22190,2024-05-05 12:30:00,8,Serie A,563,Cagliari,403,Lecce,-51,-32,786,0.228789,0.269492,14,3,0.5,0.0,0.0,0.04,1,135842,135842
22190,2024-05-05 12:30:00,8,Serie A,563,Cagliari,403,Lecce,-51,-32,786,0.016755,0.0204868,1,3,0.5,-0.5,0.0,0.0,1,135843,135843
22190,2024-05-05 12:30:00,8,Serie A,563,Cagliari,403,Lecce,-51,-32,786,0.2816363,0.2781921,15,4,0.5,-0.5,0.07,0.09,3,135844,135846
22190,2024-05-05 12:30:00,8,Serie A,563,Cagliari,403,Lecce,-51,-32,786,0.33943419999999996,0.278839,15,5,0.5,-0.5,0.0,0.27,3,135847,135849
22190,2024-05-05 12:30:00,8,Serie A,563,Cagliari,403,Lecce,-51,-32,786,0.22713049999999999,0.1807981,9,6,0.5,-0.5,0.0,0.8,2,135850,135851
22190,2024-05-05 12:30:00,8,Serie A,563,Cagliari,403,Lecce,-51,-32,786,0.2040504,0.16500399999999998,8,6,0.0,-0.5,0.0,0.6,2,135852,135853
24383,2024-05-05 13:30:00,12,Belgian First Division A,142,Antwerp,141,Club Brugge,-26,-21,90,0.204818,0.355182,15,1,0.0,0.0,0.02,0.07,1,136307,136307
24383,2024-05-05 13:30:00,12,Belgian First Division A,142,Antwerp,141,Club Brugge,-26,-21,90,0.204818,0.355182,15,2,0.0,0.0,0.07,0.15,1,136308,136308
24383,2024-05-05 13:30:00,12,Belgian First Division A,142,Antwerp,141,Club Brugge,-26,-21,90,0.2492895,0.437856,18,3,0.0,0.0,0.05,0.06,2,136309,136310
24383,2024-05-05 13:30:00,12,Belgian First Division A,142,Antwerp,141,Club Brugge,-26,-21,90,0.0462612,0.0790501,3,4,0.0,0.0,0.13999999999999999,0.0,2,136311,136312
24383,2024-05-05 13:30:00,12,Belgian First Division A,142,Antwerp,141,Club Brugge,-26,-21,90,0.192633,0.322253,12,4,-0.5,0.0,0.0,0.08,1,136313,136313
24383,2024-05-05 13:30:00,12,Belgian First Division A,142,Antwerp,141,Club Brugge,-26,-21,90,0.118699,0.22626220000000002,8,5,-0.5,0.0,0.08,0.03,4,136314,136318
24383,2024-05-05 13:30:00,12,Belgian First Division A,142,Antwerp,141,Club Brugge,-26,-21,90,0.0578993,0.114395,4,5,-1.5,0.0,0.79,0.06,1,136317,136317
24383,2024-05-05 13:30:00,12,Belgian First Division A,142,Antwerp,141,Club Brugge,-26,-21,90,0.40837029999999996,0.6914844,25,6,-0.5,0.0,0.0,0.1,4,136319,136322
20825,2024-05-05 14:00:00,5,Premier League,160,Brighton,16,Aston Villa,11,22,221,0.360221,0.308832,15,1,0.0,0.0,0.18,0.03,1,135475,135475
20825,2024-05-05 14:00:00,5,Premier League,160,Brighton,16,Aston Villa,11,22,221,0.3574287,0.3148475,15,2,0.0,0.0,0.0,0.0,2,135476,135477
20825,2024-05-05 14:00:00,5,Premier League,160,Brighton,16,Aston Villa,11,22,221,0.443017,0.41976,19,3,0.0,0.0,0.0,0.0,1,135478,135478
20825,2024-05-05 14:00:00,5,Premier League,160,Brighton,16,Aston Villa,11,22,221,0.34975,0.331389,15,4,0.0,0.0,0.7,0.02,1,135479,135479
20825,2024-05-05 14:00:00,5,Premier League,160,Brighton,16,Aston Villa,11,22,221,0.30263470000000003,0.3020716,13,5,0.0,0.0,0.49,0.0,2,135480,135481
20825,2024-05-05 14:00:00,5,Premier League,160,Brighton,16,Aston Villa,11,22,221,0.3143665,0.329434,14,6,0.0,0.0,1.55,0.0,2,135482,135483
20825,2024-05-05 14:00:00,5,Premier League,160,Brighton,16,Aston Villa,11,22,221,0.2353656,0.2898019,12,6,0.5,0.0,0.05,0.0,4,135484,135487
20826,2024-05-05 14:00:00,5,Premier League,14,Chelsea,4,Team 4,-23,-22,14,0.41515,0.338936,15,1,0.0,0.0,0.26,0.0,1,135488,135488
