segment_id,match_id,date,home_team,away_team,teamA_players,teamB_players,teamA_xg,teamB_xg,minutes_played
134561,21176,2024-04-27 21:00:00,Atlético Madrid,Athletic Club,"[""Jan Oblak_13_AM"", ""José María Giménez_2_AM"", ""César Azpilicueta_3_AM"", ""Koke_6_AM"", ""Antoine Griezmann_7_AM"", ""Pablo Barrios_8_AM"", ""Samuel Lino_12_AM"", ""Saúl Ñíguez_8_AM"", ""Rodrigo Riquelme_17_AM"", ""Axel Witsel_20_AM"", ""Mario Hermoso_22_AM""]","[""Unai Simón_1_AC"", ""Daniel Vivian_3_AC"", ""Aitor Paredes_4_AC"", ""Álex Berenguer_7_AC"", ""Ander Herrera_21_AC"", ""Raúl García_22_AC"", ""Nico Williams_10_AC"", ""Iker Muniain_10_AC"", ""Iñigo Lekue_15_AC"", ""Mikel Vesga_6_AC"", ""Beñat Prados_24_AC""]",0.07,0.09,15
134562,21176,2024-04-27 21:00:00,Atlético Madrid,Athletic Club,"[""Jan Oblak_13_AM"", ""José María Giménez_2_AM"", ""César Azpilicueta_3_AM"", ""Koke_6_AM"", ""Antoine Griezmann_7_AM"", ""Pablo Barrios_8_AM"", ""Samuel Lino_12_AM"", ""Saúl Ñíguez_8_AM"", ""Rodrigo Riquelme_17_AM"", ""Axel Witsel_20_AM"", ""Mario Hermoso_22_AM""]","[""Unai Simón_1_AC"", ""Daniel Vivian_3_AC"", ""Aitor Paredes_4_AC"", ""Álex Berenguer_7_AC"", ""Ander Herrera_21_AC"", ""Raúl García_22_AC"", ""Nico Williams_10_AC"", ""Iker Muniain_10_AC"", ""Iñigo Lekue_15_AC"", ""Mikel Vesga_6_AC"", ""Beñat Prados_24_AC""]",0.01,0.06,15
134563,21176,2024-04-27 21:00:00,Atlético Madrid,Athletic Club,"[""Jan Oblak_13_AM"", ""José María Giménez_2_AM"", ""César Azpilicueta_3_AM"", ""Koke_6_AM"", ""Antoine Griezmann_7_AM"", ""Pablo Barrios_8_AM"", ""Samuel Lino_12_AM"", ""Saúl Ñíguez_8_AM"", ""Rodrigo Riquelme_17_AM"", ""Axel Witsel_20_AM"", ""Mario Hermoso_22_AM""]","[""Unai Simón_1_AC"", ""Daniel Vivian_3_AC"", ""Aitor Paredes_4_AC"", ""Álex Berenguer_7_AC"", ""Ander Herrera_21_AC"", ""Raúl García_22_AC"", ""Nico Williams_10_AC"", ""Iker Muniain_10_AC"", ""Iñigo Lekue_15_AC"", ""Mikel Vesga_6_AC"", ""Beñat Prados_24_AC""]",0.02,0.67,15
134564,21176,2024-04-27 21:00:00,Atlético Madrid,Athletic Club,"[""Jan Oblak_13_AM"", ""José María Giménez_2_AM"", ""César Azpilicueta_3_AM"", ""Koke_6_AM"", ""Antoine Griezmann_7_AM"", ""Pablo Barrios_8_AM"", ""Samuel Lino_12_AM"", ""Saúl Ñíguez_8_AM"", ""Rodrigo Riquelme_17_AM"", ""Axel Witsel_20_AM"", ""Mario Hermoso_22_AM""]","[""Unai Simón_1_AC"", ""Daniel Vivian_3_AC"", ""Aitor Paredes_4_AC"", ""Álex Berenguer_7_AC"", ""Ander Herrera_21_AC"", ""Raúl García_22_AC"", ""Nico Williams_10_AC"", ""Iker Muniain_10_AC"", ""Iñigo Lekue_15_AC"", ""Mikel Vesga_6_AC"", ""Beñat Prados_24_AC""]",0.57,0.0,7
134565,21176,2024-04-27 21:00:00,Atlético Madrid,Athletic Club,"[""Jan Oblak_13_AM"", ""José María Giménez_2_AM"", ""César Azpilicueta_3_AM"", ""Koke_6_AM"", ""Antoine Griezmann_7_AM"", ""Pablo Barrios_8_AM"", ""Samuel Lino_12_AM"", ""Saúl Ñíguez_8_AM"", ""Rodrigo Riquelme_17_AM"", ""Axel Witsel_20_AM"", ""Mario Hermoso_22_AM""]","[""Unai Simón_1_AC"", ""Daniel Vivian_3_AC"", ""Aitor Paredes_4_AC"", ""Álex Berenguer_7_AC"", ""Ander Herrera_21_AC"", ""Raúl García_22_AC"", ""Nico Williams_10_AC"", ""Iker Muniain_10_AC"", ""Iñigo Lekue_15_AC"", ""Mikel Vesga_6_AC"", ""Beñat Prados_24_AC""]",0.0,0.0,8
134566,21176,2024-04-27 21:00:00,Atlético Madrid,Athletic Club,"[""Jan Oblak_13_AM"", ""José María Giménez_2_AM"", ""César Azpilicueta_3_AM"", ""Koke_6_AM"", ""Antoine Griezmann_7_AM"", ""Pablo Barrios_8_AM"", ""Samuel Lino_12_AM"", ""Saúl Ñíguez_8_AM"", ""Rodrigo Riquelme_17_AM"", ""Axel Witsel_20_AM"", ""Mario Hermoso_22_AM""]","[""Unai Simón_1_AC"", ""Daniel Vivian_3_AC"", ""Aitor Paredes_4_AC"", ""Álex Berenguer_7_AC"", ""Ander Herrera_21_AC"", ""Raúl García_22_AC"", ""Nico Williams_10_AC"", ""Iker Muniain_10_AC"", ""Iñigo Lekue_15_AC"", ""Mikel Vesga_6_AC"", ""Beñat Prados_24_AC""]",0.0,0.0,5
134567,21176,2024-04-27 21:00:00,Atlético Madrid,Athletic Club,"[""Jan Oblak_13_AM"", ""José María Giménez_2_AM"", ""César Azpilicueta_3_AM"", ""Koke_6_AM"", ""Antoine Griezmann_7_AM"", ""Pablo Barrios_8_AM"", ""Samuel Lino_12_AM"", ""Saúl Ñíguez_8_AM"", ""Rodrigo Riquelme_17_AM"", ""Axel Witsel_20_AM"", ""Mario Hermoso_22_AM""]","[""Unai Simón_1_AC"", ""Daniel Vivian_3_AC"", ""Aitor Paredes_4_AC"", ""Álex Berenguer_7_AC"", ""Ander Herrera_21_AC"", ""Raúl García_22_AC"", ""Nico Williams_10_AC"", ""Iker Muniain_10_AC"", ""Iñigo Lekue_15_AC"", ""Mikel Vesga_6_AC"", ""Beñat Prados_24_AC""]",0.0,0.0,1
134568,21176,2024-04-27 21:00:00,Atlético Madrid,Athletic Club,"[""Jan Oblak_13_AM"", ""José María Giménez_2_AM"", ""César Azpilicueta_3_AM"", ""Koke_6_AM"", ""Antoine Griezmann_7_AM"", ""Pablo Barrios_8_AM"", ""Samuel Lino_12_AM"", ""Saúl Ñíguez_8_AM"", ""Rodrigo Riquelme_17_AM"", ""Axel Witsel_20_AM"", ""Mario Hermoso_22_AM""]","[""Unai Simón_1_AC"", ""Daniel Vivian_3_AC"", ""Aitor Paredes_4_AC"", ""Álex Berenguer_7_AC"", ""Ander Herrera_21_AC"", ""Raúl García_22_AC"", ""Nico Williams_10_AC"", ""Iker Muniain_10_AC"", ""Iñigo Lekue_15_AC"", ""Mikel Vesga_6_AC"", ""Beñat Prados_24_AC""]",0.0,0.0,1
134569,21176,2024-04-27 21:00:00,Atlético Madrid,Athletic Club,"[""Jan Oblak_13_AM"", ""José María Giménez_2_AM"", ""César Azpilicueta_3_AM"", ""Koke_6_AM"", ""Antoine Griezmann_7_AM"", ""Pablo Barrios_8_AM"", ""Samuel Lino_12_AM"", ""Saúl Ñíguez_8_AM"", ""Rodrigo Riquelme_17_AM"", ""Axel Witsel_20_AM"", ""Mario Hermoso_22_AM""]","[""Unai Simón_1_AC"", ""Daniel Vivian_3_AC"", ""Aitor Paredes_4_AC"", ""Álex Berenguer_7_AC"", ""Ander Herrera_21_AC"", ""Raúl García_22_AC"", ""Nico Williams_10_AC"", ""Iker Muniain_10_AC"", ""Iñigo Lekue_15_AC"", ""Mikel Vesga_6_AC"", ""Beñat Prados_24_AC""]",0.0,0.0,2
134570,21176,2024-04-27 21:00:00,Atlético Madrid,Athletic Club,"[""Jan Oblak_13_AM"", ""José María Giménez_2_AM"", ""César Azpilicueta_3_AM"", ""Koke_6_AM"", ""Antoine Griezmann_7_AM"", ""Pablo Barrios_8_AM"", ""Samuel Lino_12_AM"", ""Saúl Ñíguez_8_AM"", ""Rodrigo Riquelme_17_AM"", ""Axel Witsel_20_AM"", ""Mario Hermoso_22_AM""]","[""Unai Simón_1_AC"", ""Daniel Vivian_3_AC"", ""Aitor Paredes_4_AC"", ""Álex Berenguer_7_AC"", ""Ander Herrera_21_AC"", ""Raúl García_22_AC"", ""Nico Williams_10_AC"", ""Iker Muniain_10_AC"", ""Iñigo Lekue_15_AC"", ""Mikel Vesga_6_AC"", ""Beñat Prados_24_AC""]",0.02,0.0,6
134571,21176,2024-04-27 21:00:00,Atlético Madrid,Athletic Club,"[""Jan Oblak_13_AM"", ""José María Giménez_2_AM"", ""César Azpilicueta_3_AM"", ""Koke_6_AM"", ""Antoine Griezmann_7_AM"", ""Pablo Barrios_8_AM"", ""Samuel Lino_12_AM"", ""Saúl Ñíguez_8_AM"", ""Rodrigo Riquelme_17_AM"", ""Axel Witsel_20_AM"", ""Mario Hermoso_22_AM""]","[""Unai Simón_1_AC"", ""Daniel Vivian_3_AC"", ""Aitor Paredes_4_AC"", ""Álex Berenguer_7_AC"", ""Ander Herrera_21_AC"", ""Raúl García_22_AC"", ""Nico Williams_10_AC"", ""Iker Muniain_10_AC"", ""Iñigo Lekue_15_AC"", ""Mikel Vesga_6_AC"", ""Beñat Prados_24_AC""]",0.0,0.0,2
134572,21176,2024-04-27 21:00:00,Atlético Madrid,Athletic Club,"[""Jan Oblak_13_AM"", ""José María Giménez_2_AM"", ""César Azpilicueta_3_AM"", ""Koke_6_AM"", ""Antoine Griezmann_7_AM"", ""Pablo Barrios_8_AM"", ""Samuel Lino_12_AM"", ""Saúl Ñíguez_8_AM"", ""Rodrigo Riquelme_17_AM"", ""Axel Witsel_20_AM"", ""Mario Hermoso_22_AM""]","[""Unai Simón_1_AC"", ""Daniel Vivian_3_AC"", ""Aitor Paredes_4_AC"", ""Álex Berenguer_7_AC"", ""Ander Herrera_21_AC"", ""Raúl García_22_AC"", ""Nico Williams_10_AC"", ""Iker Muniain_10_AC"", ""Iñigo Lekue_15_AC"", ""Mikel Vesga_6_AC"", ""Beñat Prados_24_AC""]",0.02,0.0,3
134573,21176,2024-04-27 21:00:00,Atlético Madrid,Athletic Club,"[""Jan Oblak_13_AM"", ""José María Giménez_2_AM"", ""César Azpilicueta_3_AM"", ""Koke_6_AM"", ""Antoine Griezmann_7_AM"", ""Pablo Barrios_8_AM"", ""Samuel Lino_12_AM"", ""Saúl Ñíguez_8_AM"", ""Rodrigo Riquelme_17_AM"", ""Axel Witsel_20_AM"", ""Mario Hermoso_22_AM""]","[""Unai Simón_1_AC"", ""Daniel Vivian_3_AC"", ""Aitor Paredes_4_AC"", ""Álex Berenguer_7_AC"", ""Ander Herrera_21_AC"", ""Raúl García_22_AC"", ""Nico Williams_10_AC"", ""Iker Muniain_10_AC"", ""Iñigo Lekue_15_AC"", ""Mikel Vesga_6_AC"", ""Beñat Prados_24_AC""]",0.0,0.0,1
134574,21176,2024-04-27 21:00:00,Atlético Madrid,Athletic Club,"[""Jan Oblak_13_AM"", ""José María Giménez_2_AM"", ""César Azpilicueta_3_AM"", ""Koke_6_AM"", ""Antoine Griezmann_7_AM"", ""Pablo Barrios_8_AM"", ""Samuel Lino_12_AM"", ""Saúl Ñíguez_8_AM"", ""Rodrigo Riquelme_17_AM"", ""Axel Witsel_20_AM"", ""Mario Hermoso_22_AM""]","[""Unai Simón_1_AC"", ""Daniel Vivian_3_AC"", ""Aitor Paredes_4_AC"", ""Álex Berenguer_7_AC"", ""Ander Herrera_21_AC"", ""Raúl García_22_AC"", ""Nico Williams_10_AC"", ""Iker Muniain_10_AC"", ""Iñigo Lekue_15_AC"", ""Mikel Vesga_6_AC"", ""Beñat Prados_24_AC""]",0.0,0.0,1
134575,21176,2024-04-27 21:00:00,Atlético Madrid,Athletic Club,"[""Jan Oblak_13_AM"", ""José María Giménez_2_AM"", ""César Azpilicueta_3_AM"", ""Koke_6_AM"", ""Antoine Griezmann_7_AM"", ""Pablo Barrios_8_AM"", ""Samuel Lino_12_AM"", ""Saúl Ñíguez_8_AM"", ""Rodrigo Riquelme_17_AM"", ""Axel Witsel_20_AM"", ""Mario Hermoso_22_AM""]","[""Unai Simón_1_AC"", ""Daniel Vivian_3_AC"", ""Aitor Paredes_4_AC"", ""Álex Berenguer_7_AC"", ""Ander Herrera_21_AC"", ""Raúl García_22_AC"", ""Nico Williams_10_AC"", ""Iker Muniain_10_AC"", ""Iñigo Lekue_15_AC"", ""Mikel Vesga_6_AC"", ""Beñat Prados_24_AC""]",0.14,0.19,12
134576,21177,2024-04-28 14:00:00,Team 21,Mallorca,"[""Jeremías Ledesma_1_C"", ""Fali_3_C"", ""Rubén Alcaraz_4_C"", ""Víctor Chust_5_C"", ""Álex Fernández_8_C"", ""Maxi Gómez_25_C"", ""Roger Martí_21_C"", ""Isaac Carcelen_20_C"", ""Sergi Guardiola_19_C"", ""Darwin Machís_18_C"", ""Javi Hernández_15_C""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Omar Mascarell_5_M"", ""Vedat Muriqi_7_M"", ""Sergi Darder_10_M"", ""Manu Morlanes_8_M"", ""Pablo Maffeo_23_M"", ""Giovanni González_20_M"", ""Antonio Raillo_21_M"", ""Antonio Sánchez_18_M"", ""Martin Valjent_24_M""]",0.0,0.11,12
134577,21177,2024-04-28 14:00:00,Team 21,Mallorca,"[""Jeremías Ledesma_1_C"", ""Fali_3_C"", ""Rubén Alcaraz_4_C"", ""Víctor Chust_5_C"", ""Álex Fernández_8_C"", ""Maxi Gómez_25_C"", ""Roger Martí_21_C"", ""Isaac Carcelen_20_C"", ""Sergi Guardiola_19_C"", ""Darwin Machís_18_C"", ""Javi Hernández_15_C""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Omar Mascarell_5_M"", ""Vedat Muriqi_7_M"", ""Sergi Darder_10_M"", ""Manu Morlanes_8_M"", ""Pablo Maffeo_23_M"", ""Giovanni González_20_M"", ""Antonio Raillo_21_M"", ""Antonio Sánchez_18_M"", ""Martin Valjent_24_M""]",0.0,0.0,3
134578,21177,2024-04-28 14:00:00,Team 21,Mallorca,"[""Jeremías Ledesma_1_C"", ""Fali_3_C"", ""Rubén Alcaraz_4_C"", ""Víctor Chust_5_C"", ""Álex Fernández_8_C"", ""Maxi Gómez_25_C"", ""Roger Martí_21_C"", ""Isaac Carcelen_20_C"", ""Sergi Guardiola_19_C"", ""Darwin Machís_18_C"", ""Javi Hernández_15_C""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Omar Mascarell_5_M"", ""Vedat Muriqi_7_M"", ""Sergi Darder_10_M"", ""Manu Morlanes_8_M"", ""Pablo Maffeo_23_M"", ""Giovanni González_20_M"", ""Antonio Raillo_21_M"", ""Antonio Sánchez_18_M"", ""Martin Valjent_24_M""]",0.03,0.06,15
134579,21177,2024-04-28 14:00:00,Team 21,Mallorca,"[""Jeremías Ledesma_1_C"", ""Fali_3_C"", ""Rubén Alcaraz_4_C"", ""Víctor Chust_5_C"", ""Álex Fernández_8_C"", ""Maxi Gómez_25_C"", ""Roger Martí_21_C"", ""Isaac Carcelen_20_C"", ""Sergi Guardiola_19_C"", ""Darwin Machís_18_C"", ""Javi Hernández_15_C""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Omar Mascarell_5_M"", ""Vedat Muriqi_7_M"", ""Sergi Darder_10_M"", ""Manu Morlanes_8_M"", ""Pablo Maffeo_23_M"", ""Giovanni González_20_M"", ""Antonio Raillo_21_M"", ""Antonio Sánchez_18_M"", ""Martin Valjent_24_M""]",0.0,0.03,19
134580,21177,2024-04-28 14:00:00,Team 21,Mallorca,"[""Jeremías Ledesma_1_C"", ""Fali_3_C"", ""Rubén Alcaraz_4_C"", ""Víctor Chust_5_C"", ""Álex Fernández_8_C"", ""Maxi Gómez_25_C"", ""Roger Martí_21_C"", ""Isaac Carcelen_20_C"", ""Sergi Guardiola_19_C"", ""Darwin Machís_18_C"", ""Javi Hernández_15_C""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Omar Mascarell_5_M"", ""Vedat Muriqi_7_M"", ""Sergi Darder_10_M"", ""Manu Morlanes_8_M"", ""Pablo Maffeo_23_M"", ""Giovanni González_20_M"", ""Antonio Raillo_21_M"", ""Antonio Sánchez_18_M"", ""Martin Valjent_24_M""]",0.0,0.0,1
134581,21177,2024-04-28 14:00:00,Team 21,Mallorca,"[""Jeremías Ledesma_1_C"", ""Fali_3_C"", ""Rubén Alcaraz_4_C"", ""Víctor Chust_5_C"", ""Álex Fernández_8_C"", ""Maxi Gómez_25_C"", ""Roger Martí_21_C"", ""Isaac Carcelen_20_C"", ""Sergi Guardiola_19_C"", ""Darwin Machís_18_C"", ""Javi Hernández_15_C""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Omar Mascarell_5_M"", ""Vedat Muriqi_7_M"", ""Sergi Darder_10_M"", ""Manu Morlanes_8_M"", ""Pablo Maffeo_23_M"", ""Giovanni González_20_M"", ""Antonio Raillo_21_M"", ""Antonio Sánchez_18_M"", ""Martin Valjent_24_M""]",0.13,0.0,11
134582,21177,2024-04-28 14:00:00,Team 21,Mallorca,"[""Jeremías Ledesma_1_C"", ""Fali_3_C"", ""Rubén Alcaraz_4_C"", ""Víctor Chust_5_C"", ""Álex Fernández_8_C"", ""Maxi Gómez_25_C"", ""Roger Martí_21_C"", ""Isaac Carcelen_20_C"", ""Sergi Guardiola_19_C"", ""Darwin Machís_18_C"", ""Javi Hernández_15_C""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Omar Mascarell_5_M"", ""Vedat Muriqi_7_M"", ""Sergi Darder_10_M"", ""Manu Morlanes_8_M"", ""Pablo Maffeo_23_M"", ""Giovanni González_20_M"", ""Antonio Raillo_21_M"", ""Antonio Sánchez_18_M"", ""Martin Valjent_24_M""]",0.0,0.0,2
134583,21177,2024-04-28 14:00:00,Team 21,Mallorca,"[""Jeremías Ledesma_1_C"", ""Fali_3_C"", ""Rubén Alcaraz_4_C"", ""Víctor Chust_5_C"", ""Álex Fernández_8_C"", ""Maxi Gómez_25_C"", ""Roger Martí_21_C"", ""Isaac Carcelen_20_C"", ""Sergi Guardiola_19_C"", ""Darwin Machís_18_C"", ""Javi Hernández_15_C""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Omar Mascarell_5_M"", ""Vedat Muriqi_7_M"", ""Sergi Darder_10_M"", ""Manu Morlanes_8_M"", ""Pablo Maffeo_23_M"", ""Giovanni González_20_M"", ""Antonio Raillo_21_M"", ""Antonio Sánchez_18_M"", ""Martin Valjent_24_M""]",0.0,0.0,1
134584,21177,2024-04-28 14:00:00,Team 21,Mallorca,"[""Jeremías Ledesma_1_C"", ""Fali_3_C"", ""Rubén Alcaraz_4_C"", ""Víctor Chust_5_C"", ""Álex Fernández_8_C"", ""Maxi Gómez_25_C"", ""Roger Martí_21_C"", ""Isaac Carcelen_20_C"", ""Sergi Guardiola_19_C"", ""Darwin Machís_18_C"", ""Javi Hernández_15_C""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Omar Mascarell_5_M"", ""Vedat Muriqi_7_M"", ""Sergi Darder_10_M"", ""Manu Morlanes_8_M"", ""Pablo Maffeo_23_M"", ""Giovanni González_20_M"", ""Antonio Raillo_21_M"", ""Antonio Sánchez_18_M"", ""Martin Valjent_24_M""]",0.06,0.0,5
134585,21177,2024-04-28 14:00:00,Team 21,Mallorca,"[""Jeremías Ledesma_1_C"", ""Fali_3_C"", ""Rubén Alcaraz_4_C"", ""Víctor Chust_5_C"", ""Álex Fernández_8_C"", ""Maxi Gómez_25_C"", ""Roger Martí_21_C"", ""Isaac Carcelen_20_C"", ""Sergi Guardiola_19_C"", ""Darwin Machís_18_C"", ""Javi Hernández_15_C""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Omar Mascarell_5_M"", ""Vedat Muriqi_7_M"", ""Sergi Darder_10_M"", ""Manu Morlanes_8_M"", ""Pablo Maffeo_23_M"", ""Giovanni González_20_M"", ""Antonio Raillo_21_M"", ""Antonio Sánchez_18_M"", ""Martin Valjent_24_M""]",0.01,0.05,5
134586,21177,2024-04-28 14:00:00,Team 21,Mallorca,"[""Jeremías Ledesma_1_C"", ""Fali_3_C"", ""Rubén Alcaraz_4_C"", ""Víctor Chust_5_C"", ""Álex Fernández_8_C"", ""Maxi Gómez_25_C"", ""Roger Martí_21_C"", ""Isaac Carcelen_20_C"", ""Sergi Guardiola_19_C"", ""Darwin Machís_18_C"", ""Javi Hernández_15_C""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Omar Mascarell_5_M"", ""Vedat Muriqi_7_M"", ""Sergi Darder_10_M"", ""Manu Morlanes_8_M"", ""Pablo Maffeo_23_M"", ""Giovanni González_20_M"", ""Antonio Raillo_21_M"", ""Antonio Sánchez_18_M"", ""Martin Valjent_24_M""]",0.0,0.03,5
134587,21177,2024-04-28 14:00:00,Team 21,Mallorca,"[""Jeremías Ledesma_1_C"", ""Fali_3_C"", ""Rubén Alcaraz_4_C"", ""Víctor Chust_5_C"", ""Álex Fernández_8_C"", ""Maxi Gómez_25_C"", ""Roger Martí_21_C"", ""Isaac Carcelen_20_C"", ""Sergi Guardiola_19_C"", ""Darwin Machís_18_C"", ""Javi Hernández_15_C""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Omar Mascarell_5_M"", ""Vedat Muriqi_7_M"", ""Sergi Darder_10_M"", ""Manu Morlanes_8_M"", ""Pablo Maffeo_23_M"", ""Giovanni González_20_M"", ""Antonio Raillo_21_M"", ""Antonio Sánchez_18_M"", ""Martin Valjent_24_M""]",0.07,0.02,4
134588,21177,2024-04-28 14:00:00,Team 21,Mallorca,"[""Jeremías Ledesma_1_C"", ""Fali_3_C"", ""Rubén Alcaraz_4_C"", ""Víctor Chust_5_C"", ""Álex Fernández_8_C"", ""Maxi Gómez_25_C"", ""Roger Martí_21_C"", ""Isaac Carcelen_20_C"", ""Sergi Guardiola_19_C"", ""Darwin Machís_18_C"", ""Javi Hernández_15_C""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Omar Mascarell_5_M"", ""Vedat Muriqi_7_M"", ""Sergi Darder_10_M"", ""Manu Morlanes_8_M"", ""Pablo Maffeo_23_M"", ""Giovanni González_20_M"", ""Antonio Raillo_21_M"", ""Antonio Sánchez_18_M"", ""Martin Valjent_24_M""]",0.0,0.0,1
134589,21177,2024-04-28 14:00:00,Team 21,Mallorca,"[""Jeremías Ledesma_1_C"", ""Fali_3_C"", ""Rubén Alcaraz_4_C"", ""Víctor Chust_5_C"", ""Álex Fernández_8_C"", ""Maxi Gómez_25_C"", ""Roger Martí_21_C"", ""Isaac Carcelen_20_C"", ""Sergi Guardiola_19_C"", ""Darwin Machís_18_C"", ""Javi Hernández_15_C""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Omar Mascarell_5_M"", ""Vedat Muriqi_7_M"", ""Sergi Darder_10_M"", ""Manu Morlanes_8_M"", ""Pablo Maffeo_23_M"", ""Giovanni González_20_M"", ""Antonio Raillo_21_M"", ""Antonio Sánchez_18_M"", ""Martin Valjent_24_M""]",0.0,0.0,4
134590,21177,2024-04-28 14:00:00,Team 21,Mallorca,"[""Jeremías Ledesma_1_C"", ""Fali_3_C"", ""Rubén Alcaraz_4_C"", ""Víctor Chust_5_C"", ""Álex Fernández_8_C"", ""Maxi Gómez_25_C"", ""Roger Martí_21_C"", ""Isaac Carcelen_20_C"", ""Sergi Guardiola_19_C"", ""Darwin Machís_18_C"", ""Javi Hernández_15_C""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Omar Mascarell_5_M"", ""Vedat Muriqi_7_M"", ""Sergi Darder_10_M"", ""Manu Morlanes_8_M"", ""Pablo Maffeo_23_M"", ""Giovanni González_20_M"", ""Antonio Raillo_21_M"", ""Antonio Sánchez_18_M"", ""Martin Valjent_24_M""]",0.06,0.53,7
134591,21178,2024-04-28 16:15:00,Team 524,Osasuna,"[""Augusto Batalla_25_G"", ""Bruno Méndez_2_G"", ""Miguel Ángel Rubio_4_G"", ""Lucas Boyé_7_G"", ""Myrto Uzuni_11_G"", ""Ignasi Miquel_14_G"", ""Carlos Neva_15_G"", ""Kamil Jóźwiak_18_G"", ""Facundo Pellistri_19_G"", ""Sergio Ruiz_20_G"", ""Gerard Gumbau_23_G""]","[""Sergio Herrera_1_O"", ""Pablo Ibáñez_8_O"", ""Jesús Areso_12_O"", ""José Arnaiz_20_O"", ""Unai García_4_O"", ""Moi Gómez_16_O"", ""Johan Mojica_22_O"", ""Raúl_9_O"", ""Catena_24_O"", ""Jorge Herrando_5_O"", ""Iker Muñoz_18_O""]",0.04,0.0,15
134592,21178,2024-04-28 16:15:00,Team 524,Osasuna,"[""Augusto Batalla_25_G"", ""Bruno Méndez_2_G"", ""Miguel Ángel Rubio_4_G"", ""Lucas Boyé_7_G"", ""Myrto Uzuni_11_G"", ""Ignasi Miquel_14_G"", ""Carlos Neva_15_G"", ""Kamil Jóźwiak_18_G"", ""Facundo Pellistri_19_G"", ""Sergio Ruiz_20_G"", ""Gerard Gumbau_23_G""]","[""Sergio Herrera_1_O"", ""Pablo Ibáñez_8_O"", ""Jesús Areso_12_O"", ""José Arnaiz_20_O"", ""Unai García_4_O"", ""Moi Gómez_16_O"", ""Johan Mojica_22_O"", ""Raúl_9_O"", ""Catena_24_O"", ""Jorge Herrando_5_O"", ""Iker Muñoz_18_O""]",0.09,0.11,14
134593,21178,2024-04-28 16:15:00,Team 524,Osasuna,"[""Augusto Batalla_25_G"", ""Bruno Méndez_2_G"", ""Miguel Ángel Rubio_4_G"", ""Lucas Boyé_7_G"", ""Myrto Uzuni_11_G"", ""Ignasi Miquel_14_G"", ""Carlos Neva_15_G"", ""Kamil Jóźwiak_18_G"", ""Facundo Pellistri_19_G"", ""Sergio Ruiz_20_G"", ""Gerard Gumbau_23_G""]","[""Sergio Herrera_1_O"", ""Pablo Ibáñez_8_O"", ""Jesús Areso_12_O"", ""José Arnaiz_20_O"", ""Unai García_4_O"", ""Moi Gómez_16_O"", ""Johan Mojica_22_O"", ""Raúl_9_O"", ""Catena_24_O"", ""Jorge Herrando_5_O"", ""Iker Muñoz_18_O""]",0.0,0.0,1
134594,21178,2024-04-28 16:15:00,Team 524,Osasuna,"[""Augusto Batalla_25_G"", ""Bruno Méndez_2_G"", ""Miguel Ángel Rubio_4_G"", ""Lucas Boyé_7_G"", ""Myrto Uzuni_11_G"", ""Ignasi Miquel_14_G"", ""Carlos Neva_15_G"", ""Kamil Jóźwiak_18_G"", ""Facundo Pellistri_19_G"", ""Sergio Ruiz_20_G"", ""Gerard Gumbau_23_G""]","[""Sergio Herrera_1_O"", ""Pablo Ibáñez_8_O"", ""Jesús Areso_12_O"", ""José Arnaiz_20_O"", ""Unai García_4_O"", ""Moi Gómez_16_O"", ""Johan Mojica_22_O"", ""Raúl_9_O"", ""Catena_24_O"", ""Jorge Herrando_5_O"", ""Iker Muñoz_18_O""]",0.0,0.68,15
134595,21178,2024-04-28 16:15:00,Team 524,Osasuna,"[""Augusto Batalla_25_G"", ""Bruno Méndez_2_G"", ""Miguel Ángel Rubio_4_G"", ""Lucas Boyé_7_G"", ""Myrto Uzuni_11_G"", ""Ignasi Miquel_14_G"", ""Carlos Neva_15_G"", ""Kamil Jóźwiak_18_G"", ""Facundo Pellistri_19_G"", ""Sergio Ruiz_20_G"", ""Gerard Gumbau_23_G""]","[""Sergio Herrera_1_O"", ""Pablo Ibáñez_8_O"", ""Jesús Areso_12_O"", ""José Arnaiz_20_O"", ""Unai García_4_O"", ""Moi Gómez_16_O"", ""Johan Mojica_22_O"", ""Raúl_9_O"", ""Catena_24_O"", ""Jorge Herrando_5_O"", ""Iker Muñoz_18_O""]",0.59,0.0,3
