match_id,match_date,league_id,league_name,home_team_id,home_team,away_team_id,away_team,team_id,team,is_home,player_id,sub_in,sub_out,in_status,out_status,match_minutes_played,off_xg_coef,def_xg_coef,fatigue,rhythm,career_minutes_snapshot
24843,2024-04-30 21:00:00,13,Champions League,40,Bayern Munich,31,Real Madrid,31,Real Madrid,0,Brahim Díaz_21_RM,,,,,15,0.00321062,-0.000354507,0.082,0.176,4411
24843,2024-04-30 21:00:00,13,Champions League,40,Bayern Munich,31,Real Madrid,31,Real Madrid,0,Dani Ceballos_19_RM,,,,,0,0.0010414,0.00086943,0.0,0.0,4606
24843,2024-04-30 21:00:00,13,Champions League,40,Bayern Munich,31,Real Madrid,31,Real Madrid,0,Eduardo Camavinga_6_RM,,,,,26,0.000527662,0.000882211,0.0,0.0,7525
24843,2024-04-30 21:00:00,13,Champions League,40,Bayern Munich,31,Real Madrid,31,Real Madrid,0,Federico Valverde_8_RM,,,,,90,0.00109636,0.00134977,0.264,0.565,11707
24843,2024-04-30 21:00:00,13,Champions League,40,Bayern Munich,31,Real Madrid,31,Real Madrid,0,Ferland Mendy_23_RM,,,,,90,-0.00165897,0.000241543,0.0,0.0,5435
24843,2024-04-30 21:00:00,13,Champions League,40,Bayern Munich,31,Real Madrid,31,Real Madrid,0,Fran Garcia_20_RM,,,,,0,0.00151615,4.55278e-05,0.0,0.0,4807
24843,2024-04-30 21:00:00,13,Champions League,40,Bayern Munich,31,Real Madrid,31,Real Madrid,0,Joselu_14_RM,,,,,4,1.52568e-05,0.000834196,0.0,0.0,2277
24843,2024-04-30 21:00:00,13,Champions League,40,Bayern Munich,31,Real Madrid,31,Real Madrid,0,Jude Bellingham_5_RM,,,,,74,0.00112068,-0.000274762,0.0,0.0,7793
24843,2024-04-30 21:00:00,13,Champions League,40,Bayern Munich,31,Real Madrid,31,Real Madrid,0,Kepa Arrizabalaga_25_RM,,,,,0,-0.00025058,0.000481202,0.0,0.0,1754
24843,2024-04-30 21:00:00,13,Champions League,40,Bayern Munich,31,Real Madrid,31,Real Madrid,0,Lucas Vázquez_17_RM,,,,,90,0.00132007,-0.000853061,0.0,0.0,6072
24843,2024-04-30 21:00:00,13,Champions League,40,Bayern Munich,31,Real Madrid,31,Real Madrid,0,Luka Modrić_10_RM,,,,,16,0.00146142,0.000547068,0.0,0.0,6907
24843,2024-04-30 21:00:00,13,Champions League,40,Bayern Munich,31,Real Madrid,31,Real Madrid,0,Nacho_6_RM,,,,,64,0.00147031,0.000367155,0.0,0.0,5214
24843,2024-04-30 21:00:00,13,Champions League,40,Bayern Munich,31,Real Madrid,31,Real Madrid,0,Rodrygo_11_RM,,,,,86,0.000204649,0.000315861,0.182,0.389,9181
24843,2024-04-30 21:00:00,13,Champions League,40,Bayern Munich,31,Real Madrid,31,Real Madrid,0,Thibaut Courtois_1_RM,,,,,0,0.000111719,-0.000758962,0.264,0.565,7657
24843,2024-04-30 21:00:00,13,Champions League,40,Bayern Munich,31,Real Madrid,31,Real Madrid,0,Toni Kroos_8_RM,,,,,75,0.000529318,0.000493378,0.0,0.0,5337
24843,2024-04-30 21:00:00,13,Champions League,40,Bayern Munich,31,Real Madrid,31,Real Madrid,0,Vinicius Júnior_7_RM,,,,,90,-0.00186706,0.000820191,0.082,0.176,9694
24843,2024-04-30 21:00:00,13,Champions League,40,Bayern Munich,31,Real Madrid,31,Real Madrid,0,Éder Militão_3_RM,,,,,0,0.000207186,0.000444794,0.264,0.565,4777
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Equipo histórico 21,31,Real Madrid,1,Andriy Lunin_13_RM,,,,,0,0.00135314,0.00113184,0.0,0.0,4637
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Equipo histórico 21,31,Real Madrid,1,Antonio Rüdiger_22_RM,,,,,0,0.00101494,0.000618977,0.0,0.0,10666
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Equipo histórico 21,31,Real Madrid,1,Arda Güler_15_RM,,66.0,,leading,66,7.01941e-05,-0.000836821,0.211,0.452,2380
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Equipo histórico 21,31,Real Madrid,1,Aurélien Tchouaméni_14_RM,,,,,0,-0.000603586,0.00091019,0.264,0.565,8572
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Equipo histórico 21,31,Real Madrid,1,Brahim Díaz_21_RM,,73.0,,leading,73,0.00321062,-0.000354507,0.082,0.176,4411
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Equipo histórico 21,31,Real Madrid,1,Dani Carvajal_2_RM,,,,,93,0.000618357,0.000728238,0.196,0.42,6003
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Equipo histórico 21,31,Real Madrid,1,Dani Ceballos_19_RM,,,,,93,0.0010414,0.00086943,0.0,0.0,4606
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Equipo histórico 21,31,Real Madrid,1,Eduardo Camavinga_6_RM,,80.0,,leading,80,0.000527662,0.000882211,0.0,0.0,7525
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Equipo histórico 21,31,Real Madrid,1,Federico Valverde_8_RM,80.0,,leading,,13,0.00109636,0.00134977,0.264,0.565,11707
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Equipo histórico 21,31,Real Madrid,1,Ferland Mendy_23_RM,,,,,0,-0.00165897,0.000241543,0.0,0.0,5435
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Equipo histórico 21,31,Real Madrid,1,Fran Garcia_20_RM,,,,,93,0.00151615,4.55278e-05,0.0,0.0,4807
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Equipo histórico 21,31,Real Madrid,1,Joselu_14_RM,,,,,93,1.52568e-05,0.000834196,0.0,0.0,2277
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Equipo histórico 21,31,Real Madrid,1,Jude Bellingham_5_RM,66.0,,leading,,27,0.00112068,-0.000274762,0.0,0.0,7793
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Equipo histórico 21,31,Real Madrid,1,Kepa Arrizabalaga_25_RM,,,,,0,-0.00025058,0.000481202,0.0,0.0,1754
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Equipo histórico 21,31,Real Madrid,1,Lucas Vázquez_17_RM,,,,,0,0.00132007,-0.000853061,0.0,0.0,6072
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Equipo histórico 21,31,Real Madrid,1,Luka Modrić_10_RM,,,,,93,0.00146142,0.000547068,0.0,0.0,6907
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Equipo histórico 21,31,Real Madrid,1,Nacho_6_RM,,,,,93,0.00147031,0.000367155,0.0,0.0,5214
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Equipo histórico 21,31,Real Madrid,1,Rodrygo_11_RM,,,,,0,0.000204649,0.000315861,0.182,0.389,9181
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Equipo histórico 21,31,Real Madrid,1,Thibaut Courtois_1_RM,,,,,93,0.000111719,-0.000758962,0.264,0.565,7657
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Equipo histórico 21,31,Real Madrid,1,Toni Kroos_8_RM,,,,,0,0.000529318,0.000493378,0.0,0.0,5337
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Equipo histórico 21,31,Real Madrid,1,Vinicius Júnior_7_RM,73.0,,leading,,20,-0.00186706,0.000820191,0.082,0.176,9694
21184,2024-05-04 16:15:00,6,La Liga,31,Real Madrid,21,Equipo histórico 21,31,Real Madrid,1,Éder Militão_3_RM,,,,,93,0.000207186,0.000444794,0.264,0.565,4777
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,30,Barcelona,0,Andreas Christensen_15_B,,70.0,,trailing,70,-0.000657376,0.000304607,0.172,0.304,4789
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,30,Barcelona,0,Fermin López_16_B,,70.0,,trailing,70,-0.000980475,6.51575e-05,0.728,1.0,4228
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,30,Barcelona,0,Ferrán Torres_7_B,80.0,,trailing,,14,0.000824349,-0.000703702,0.18,0.318,5186
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,30,Barcelona,0,Héctor Fort_32_B,,,,,0,-0.000463914,-0.000603466,0.0,0.0,1296
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,30,Barcelona,0,Iñaki Peña_13_B,,,,,0,0.001789,-0.000771425,0.0,0.0,3754
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,30,Barcelona,0,Iñigo Martínez_5_B,,,,,0,0.00172975,0.000118759,0.0,0.0,5736
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,30,Barcelona,0,João Cancelo_2_B,,,,,94,0.000109913,5.3432e-05,0.0,0.0,3488
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,30,Barcelona,0,João Félix_14_B,85.0,,trailing,,9,0.000261688,0.000320113,0.0,0.0,2176
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,30,Barcelona,0,Jules Koundé_23_B,,,,,94,0.00223783,0.00075356,0.736,1.0,11254
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,30,Barcelona,0,Lamine Yamal_19_B,,85.0,,trailing,85,0.00308054,0.000554778,0.0,0.0,7670
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,30,Barcelona,0,Marc-André ter Stegen_1_B,,,,,94,-0.000183835,0.000794651,0.0,0.0,6921
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,30,Barcelona,0,Marcos Alonso_17_B,,,,,0,-9.54486e-05,8.02717e-05,0.0,0.0,1526
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,30,Barcelona,0,Oriol Romeu_18_B,80.0,,trailing,,14,-4.63904e-06,0.000596374,0.0,0.0,1536
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,30,Barcelona,0,Pau Cubarsí_2_B,,,,,94,0.000489738,0.000689197,0.0,0.0,6208
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,30,Barcelona,0,Pedri_8_B,70.0,,trailing,,24,-0.000452767,-0.000759786,0.736,1.0,7907
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,30,Barcelona,0,Raphinha_11_B,70.0,,trailing,,24,0.00131215,0.000402672,0.736,1.0,8931
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,30,Barcelona,0,Robert Lewandowski_9_B,,80.0,,trailing,80,-0.00130583,0.000914094,0.564,0.999,10145
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,30,Barcelona,0,Ronald Araújo_4_B,,,,,94,0.00016609,0.000959492,0.736,1.0,6661
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,30,Barcelona,0,Sergi Roberto_20_B,,80.0,,trailing,80,0.000651913,-0.000120976,0.0,0.0,2493
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,30,Barcelona,0,Vitor Roque_19_B,,,,,0,0.000269556,0.000567539,0.0,0.0,433
21185,2024-05-04 18:30:00,6,La Liga,363,Girona,30,Barcelona,30,Barcelona,0,İlkay Gündoğan_22_B,,,,,94,0.000780872,-0.000346235,0.0,0.0,4232
24846,2024-05-08 21:00:00,13,Champions League,31,Real Madrid,40,Bayern Munich,31,Real Madrid,1,Andriy Lunin_13_RM,,,,,90,0.00135314,0.00113184,0.0,0.0,4637
24846,2024-05-08 21:00:00,13,Champions League,31,Real Madrid,40,Bayern Munich,31,Real Madrid,1,Antonio Rüdiger_22_RM,,,,,90,0.00101494,0.000618977,0.0,0.0,10666
24846,2024-05-08 21:00:00,13,Champions League,31,Real Madrid,40,Bayern Munich,31,Real Madrid,1,Arda Güler_15_RM,,,,,0,7.01941e-05,-0.000836821,0.211,0.452,2380
24846,2024-05-08 21:00:00,13,Champions League,31,Real Madrid,40,Bayern Munich,31,Real Madrid,1,Aurélien Tchouaméni_14_RM,,,,,69,-0.000603586,0.00091019,0.264,0.565,8572
24846,2024-05-08 21:00:00,13,Champions League,31,Real Madrid,40,Bayern Munich,31,Real Madrid,1,Brahim Díaz_21_RM,,,,,10,0.00321062,-0.000354507,0.082,0.176,4411
24846,2024-05-08 21:00:00,13,Champions League,31,Real Madrid,40,Bayern Munich,31,Real Madrid,1,Dani Carvajal_2_RM,,,,,90,0.000618357,0.000728238,0.196,0.42,6003
24846,2024-05-08 21:00:00,13,Champions League,31,Real Madrid,40,Bayern Munich,31,Real Madrid,1,Dani Ceballos_19_RM,,,,,0,0.0010414,0.00086943,0.0,0.0,4606
24846,2024-05-08 21:00:00,13,Champions League,31,Real Madrid,40,Bayern Munich,31,Real Madrid,1,Eduardo Camavinga_6_RM,,,,,21,0.000527662,0.000882211,0.0,0.0,7525
24846,2024-05-08 21:00:00,13,Champions League,31,Real Madrid,40,Bayern Munich,31,Real Madrid,1,Federico Valverde_8_RM,,,,,80,0.00109636,0.00134977,0.264,0.565,11707
24846,2024-05-08 21:00:00,13,Champions League,31,Real Madrid,40,Bayern Munich,31,Real Madrid,1,Ferland Mendy_23_RM,,,,,90,-0.00165897,0.000241543,0.0,0.0,5435
24846,2024-05-08 21:00:00,13,Champions League,31,Real Madrid,40,Bayern Munich,31,Real Madrid,1,Fran Garcia_20_RM,,,,,0,0.00151615,4.55278e-05,0.0,0.0,4807
24846,2024-05-08 21:00:00,13,Champions League,31,Real Madrid,40,Bayern Munich,31,Real Madrid,1,Joselu_14_RM,,,,,10,1.52568e-05,0.000834196,0.0,0.0,2277
24846,2024-05-08 21:00:00,13,Champions League,31,Real Madrid,40,Bayern Munich,31,Real Madrid,1,Jude Bellingham_5_RM,,,,,89,0.00112068,-0.000274762,0.0,0.0,7793
24846,2024-05-08 21:00:00,13,Champions League,31,Real Madrid,40,Bayern Munich,31,Real Madrid,1,Kepa Arrizabalaga_25_RM,,,,,0,-0.00025058,0.000481202,0.0,0.0,1754
24846,2024-05-08 21:00:00,13,Champions League,31,Real Madrid,40,Bayern Munich,31,Real Madrid,1,Lucas Vázquez_17_RM,,,,,0,0.00132007,-0.000853061,0.0,0.0,6072
24846,2024-05-08 21:00:00,13,Champions League,31,Real Madrid,40,Bayern Munich,31,Real Madrid,1,Luka Modrić_10_RM,,,,,22,0.00146142,0.000547068,0.0,0.0,6907
24846,2024-05-08 21:00:00,13,Champions League,31,Real Madrid,40,Bayern Munich,31,Real Madrid,1,Nacho_6_RM,,,,,90,0.00147031,0.000367155,0.0,0.0,5214
24846,2024-05-08 21:00:00,13,Champions League,31,Real Madrid,40,Bayern Munich,31,Real Madrid,1,Rodrygo_11_RM,,,,,80,0.000204649,0.000315861,0.182,0.389,9181
24846,2024-05-08 21:00:00,13,Champions League,31,Real Madrid,40,Bayern Munich,31,Real Madrid,1,Thibaut Courtois_1_RM,,,,,0,0.000111719,-0.000758962,0.264,0.565,7657
24846,2024-05-08 21:00:00,13,Champions League,31,Real Madrid,40,Bayern Munich,31,Real Madrid,1,Toni Kroos_8_RM,,,,,68,0.000529318,0.000493378,0.0,0.0,5337
24846,2024-05-08 21:00:00,13,Champions League,31,Real Madrid,40,Bayern Munich,31,Real Madrid,1,Vinicius Júnior_7_RM,,,,,90,-0.00186706,0.000820191,0.082,0.176,9694
24846,2024-05-08 21:00:00,13,Champions League,31,Real Madrid,40,Bayern Munich,31,Real Madrid,1,Éder Militão_3_RM,,,,,1,0.000207186,0.000444794,0.264,0.565,4777
21195,2024-05-11 18:30:00,6,La Liga,524,Equipo histórico 524,31,Real Madrid,31,Real Madrid,0,Andriy Lunin_13_RM,,,,,0,0.00135314,0.00113184,0.0,0.0,4637
21195,2024-05-11 18:30:00,6,La Liga,524,Equipo histórico 524,31,Real Madrid,31,Real Madrid,0,Antonio Rüdiger_22_RM,,72.0,,leading,72,0.00101494,0.000618977,0.0,0.0,10666
21195,2024-05-11 18:30:00,6,La Liga,524,Equipo histórico 524,31,Real Madrid,31,Real Madrid,0,Arda Güler_15_RM,,,,,92,7.01941e-05,-0.000836821,0.211,0.452,2380
21195,2024-05-11 18:30:00,6,La Liga,524,Equipo histórico 524,31,Real Madrid,31,Real Madrid,0,Brahim Díaz_21_RM,,,,,92,0.00321062,-0.000354507,0.082,0.176,4411
21195,2024-05-11 18:30:00,6,La Liga,524,Equipo histórico 524,31,Real Madrid,31,Real Madrid,0,Dani Carvajal_2_RM,,,,,0,0.000618357,0.000728238,0.196,0.42,6003
21195,2024-05-11 18:30:00,6,La Liga,524,Equipo histórico 524,31,Real Madrid,31,Real Madrid,0,Dani Ceballos_19_RM,,,,,92,0.0010414,0.00086943,0.0,0.0,4606
21195,2024-05-11 18:30:00,6,La Liga,524,Equipo histórico 524,31,Real Madrid,31,Real Madrid,0,Eduardo Camavinga_6_RM,,,,,92,0.000527662,0.000882211,0.0,0.0,7525
21195,2024-05-11 18:30:00,6,La Liga,524,Equipo histórico 524,31,Real Madrid,31,Real Madrid,0,Federico Valverde_8_RM,,,,,0,0.00109636,0.00134977,0.264,0.565,11707
21195,2024-05-11 18:30:00,6,La Liga,524,Equipo histórico 524,31,Real Madrid,31,Real Madrid,0,Ferland Mendy_23_RM,,,,,0,-0.00165897,0.000241543,0.0,0.0,5435
21195,2024-05-11 18:30:00,6,La Liga,524,Equipo histórico 524,31,Real Madrid,31,Real Madrid,0,Fran Garcia_20_RM,,,,,92,0.00151615,4.55278e-05,0.0,0.0,4807
21195,2024-05-11 18:30:00,6,La Liga,524,Equipo histórico 524,31,Real Madrid,31,Real Madrid,0,Joselu_14_RM,,,,,92,1.52568e-05,0.000834196,0.0,0.0,2277
21195,2024-05-11 18:30:00,6,La Liga,524,Equipo histórico 524,31,Real Madrid,31,Real Madrid,0,Jude Bellingham_5_RM,,,,,0,0.00112068,-0.000274762,0.0,0.0,7793
21195,2024-05-11 18:30:00,6,La Liga,524,Equipo histórico 524,31,Real Madrid,31,Real Madrid,0,Kepa Arrizabalaga_25_RM,,,,,0,-0.00025058,0.000481202,0.0,0.0,1754
21195,2024-05-11 18:30:00,6,La Liga,524,Equipo histórico 524,31,Real Madrid,31,Real Madrid,0,Lucas Vázquez_17_RM,,,,,92,0.00132007,-0.000853061,0.0,0.0,6072
21195,2024-05-11 18:30:00,6,La Liga,524,Equipo histórico 524,31,Real Madrid,31,Real Madrid,0,Luka Modrić_10_RM,,72.0,,leading,72,0.00146142,0.000547068,0.0,0.0,6907
21195,2024-05-11 18:30:00,6,La Liga,524,Equipo histórico 524,31,Real Madrid,31,Real Madrid,0,Nacho_6_RM,72.0,,leading,,20,0.00147031,0.000367155,0.0,0.0,5214
21195,2024-05-11 18:30:00,6,La Liga,524,Equipo histórico 524,31,Real Madrid,31,Real Madrid,0,Rodrygo_11_RM,,,,,0,0.000204649,0.000315861,0.182,0.389,9181
21195,2024-05-11 18:30:00,6,La Liga,524,Equipo histórico 524,31,Real Madrid,31,Real Madrid,0,Thibaut Courtois_1_RM,,,,,92,0.000111719,-0.000758962,0.264,0.565,7657
21195,2024-05-11 18:30:00,6,La Liga,524,Equipo histórico 524,31,Real Madrid,31,Real Madrid,0,Toni Kroos_8_RM,72.0,,leading,,20,0.000529318,0.000493378,0.0,0.0,5337
21195,2024-05-11 18:30:00,6,La Liga,524,Equipo histórico 524,31,Real Madrid,31,Real Madrid,0,Vinicius Júnior_7_RM,,,,,0,-0.00186706,0.000820191,0.082,0.176,9694
21195,2024-05-11 18:30:00,6,La Liga,524,Equipo histórico 524,31,Real Madrid,31,Real Madrid,0,Éder Militão_3_RM,,,,,92,0.000207186,0.000444794,0.264,0.565,4777
21201,2024-05-13 21:00:00,6,La Liga,30,Barcelona,38,Real Sociedad,30,Barcelona,1,Andreas Christensen_15_B,,70.0,,leading,70,-0.000657376,0.000304607,0.172,0.304,4789
21201,2024-05-13 21:00:00,6,La Liga,30,Barcelona,38,Real Sociedad,30,Barcelona,1,Fermin López_16_B,70.0,,leading,,25,-0.000980475,6.51575e-05,0.728,1.0,4228
21201,2024-05-13 21:00:00,6,La Liga,30,Barcelona,38,Real Sociedad,30,Barcelona,1,Ferrán Torres_7_B,76.0,,leading,,19,0.000824349,-0.000703702,0.18,0.318,5186
21201,2024-05-13 21:00:00,6,La Liga,30,Barcelona,38,Real Sociedad,30,Barcelona,1,Héctor Fort_32_B,,,,,0,-0.000463914,-0.000603466,0.0,0.0,1296
21201,2024-05-13 21:00:00,6,La Liga,30,Barcelona,38,Real Sociedad,30,Barcelona,1,Iñaki Peña_13_B,,,,,0,0.001789,-0.000771425,0.0,0.0,3754
21201,2024-05-13 21:00:00,6,La Liga,30,Barcelona,38,Real Sociedad,30,Barcelona,1,Iñigo Martínez_5_B,,,,,95,0.00172975,0.000118759,0.0,0.0,5736
21201,2024-05-13 21:00:00,6,La Liga,30,Barcelona,38,Real Sociedad,30,Barcelona,1,João Cancelo_2_B,,,,,95,0.000109913,5.3432e-05,0.0,0.0,3488
21201,2024-05-13 21:00:00,6,La Liga,30,Barcelona,38,Real Sociedad,30,Barcelona,1,João Félix_14_B,,,,,0,0.000261688,0.000320113,0.0,0.0,2176
21201,2024-05-13 21:00:00,6,La Liga,30,Barcelona,38,Real Sociedad,30,Barcelona,1,Jules Koundé_23_B,,,,,95,0.00223783,0.00075356,0.736,1.0,11254
21201,2024-05-13 21:00:00,6,La Liga,30,Barcelona,38,Real Sociedad,30,Barcelona,1,Lamine Yamal_19_B,,,,,95,0.00308054,0.000554778,0.0,0.0,7670
21201,2024-05-13 21:00:00,6,La Liga,30,Barcelona,38,Real Sociedad,30,Barcelona,1,Marc-André ter Stegen_1_B,,,,,95,-0.000183835,0.000794651,0.0,0.0,6921
21201,2024-05-13 21:00:00,6,La Liga,30,Barcelona,38,Real Sociedad,30,Barcelona,1,Marcos Alonso_17_B,,,,,0,-9.54486e-05,8.02717e-05,0.0,0.0,1526
21201,2024-05-13 21:00:00,6,La Liga,30,Barcelona,38,Real Sociedad,30,Barcelona,1,Oriol Romeu_18_B,95.0,,leading,,0,-4.63904e-06,0.000596374,0.0,0.0,1536
21201,2024-05-13 21:00:00,6,La Liga,30,Barcelona,38,Real Sociedad,30,Barcelona,1,Pau Cubarsí_2_B,,,,,95,0.000489738,0.000689197,0.0,0.0,6208
21201,2024-05-13 21:00:00,6,La Liga,30,Barcelona,38,Real Sociedad,30,Barcelona,1,Pedri_8_B,,70.0,,leading,70,-0.000452767,-0.000759786,0.736,1.0,7907
21201,2024-05-13 21:00:00,6,La Liga,30,Barcelona,38,Real Sociedad,30,Barcelona,1,Raphinha_11_B,,,,,95,0.00131215,0.000402672,0.736,1.0,8931
21201,2024-05-13 21:00:00,6,La Liga,30,Barcelona,38,Real Sociedad,30,Barcelona,1,Robert Lewandowski_9_B,,76.0,,leading,76,-0.00130583,0.000914094,0.564,0.999,10145
21201,2024-05-13 21:00:00,6,La Liga,30,Barcelona,38,Real Sociedad,30,Barcelona,1,Ronald Araújo_4_B,,,,,0,0.00016609,0.000959492,0.736,1.0,6661
21201,2024-05-13 21:00:00,6,La Liga,30,Barcelona,38,Real Sociedad,30,Barcelona,1,Sergi Roberto_20_B,70.0,,leading,,25,0.000651913,-0.000120976,0.0,0.0,2493
21201,2024-05-13 21:00:00,6,La Liga,30,Barcelona,38,Real Sociedad,30,Barcelona,1,Vitor Roque_19_B,,,,,0,0.000269556,0.000567539,0.0,0.0,433
21201,2024-05-13 21:00:00,6,La Liga,30,Barcelona,38,Real Sociedad,30,Barcelona,1,İlkay Gündoğan_22_B,,95.0,,leading,95,0.000780872,-0.000346235,0.0,0.0,4232
21203,2024-05-14 21:30:00,6,La Liga,31,Real Madrid,523,Alavés,31,Real Madrid,1,Andriy Lunin_13_RM,,,,,0,0.00135314,0.00113184,0.0,0.0,4637
21203,2024-05-14 21:30:00,6,La Liga,31,Real Madrid,523,Alavés,31,Real Madrid,1,Antonio Rüdiger_22_RM,75.0,,leading,,20,0.00101494,0.000618977,0.0,0.0,10666
21203,2024-05-14 21:30:00,6,La Liga,31,Real Madrid,523,Alavés,31,Real Madrid,1,Arda Güler_15_RM,65.0,,leading,,30,7.01941e-05,-0.000836821,0.211,0.452,2380
21203,2024-05-14 21:30:00,6,La Liga,31,Real Madrid,523,Alavés,31,Real Madrid,1,Brahim Díaz_21_RM,,,,,0,0.00321062,-0.000354507,0.082,0.176,4411
21203,2024-05-14 21:30:00,6,La Liga,31,Real Madrid,523,Alavés,31,Real Madrid,1,Dani Carvajal_2_RM,,,,,95,0.000618357,0.000728238,0.196,0.42,6003
21203,2024-05-14 21:30:00,6,La Liga,31,Real Madrid,523,Alavés,31,Real Madrid,1,Dani Ceballos_19_RM,75.0,,leading,,20,0.0010414,0.00086943,0.0,0.0,4606
21203,2024-05-14 21:30:00,6,La Liga,31,Real Madrid,523,Alavés,31,Real Madrid,1,Eduardo Camavinga_6_RM,,65.0,,leading,65,0.000527662,0.000882211,0.0,0.0,7525
21203,2024-05-14 21:30:00,6,La Liga,31,Real Madrid,523,Alavés,31,Real Madrid,1,Federico Valverde_8_RM,,85.0,,leading,85,0.00109636,0.00134977,0.264,0.565,11707
21203,2024-05-14 21:30:00,6,La Liga,31,Real Madrid,523,Alavés,31,Real Madrid,1,Ferland Mendy_23_RM,,,,,95,-0.00165897,0.000241543,0.0,0.0,5435
21203,2024-05-14 21:30:00,6,La Liga,31,Real Madrid,523,Alavés,31,Real Madrid,1,Fran Garcia_20_RM,,,,,0,0.00151615,4.55278e-05,0.0,0.0,4807
21203,2024-05-14 21:30:00,6,La Liga,31,Real Madrid,523,Alavés,31,Real Madrid,1,Joselu_14_RM,,,,,0,1.52568e-05,0.000834196,0.0,0.0,2277
21203,2024-05-14 21:30:00,6,La Liga,31,Real Madrid,523,Alavés,31,Real Madrid,1,Jude Bellingham_5_RM,,,,,95,0.00112068,-0.000274762,0.0,0.0,7793
21203,2024-05-14 21:30:00,6,La Liga,31,Real Madrid,523,Alavés,31,Real Madrid,1,Kepa Arrizabalaga_25_RM,,,,,0,-0.00025058,0.000481202,0.0,0.0,1754
21203,2024-05-14 21:30:00,6,La Liga,31,Real Madrid,523,Alavés,31,Real Madrid,1,Lucas Vázquez_17_RM,,,,,0,0.00132007,-0.000853061,0.0,0.0,6072
21203,2024-05-14 21:30:00,6,La Liga,31,Real Madrid,523,Alavés,31,Real Madrid,1,Luka Modrić_10_RM,,,,,0,0.00146142,0.000547068,0.0,0.0,6907
21203,2024-05-14 21:30:00,6,La Liga,31,Real Madrid,523,Alavés,31,Real Madrid,1,Mario Martín_28_RM,85.0,,leading,,10,3.74778e-05,-0.000238432,0.0,0.0,39
21203,2024-05-14 21:30:00,6,La Liga,31,Real Madrid,523,Alavés,31,Real Madrid,1,Nacho_6_RM,,,,,95,0.00147031,0.000367155,0.0,0.0,5214
21203,2024-05-14 21:30:00,6,La Liga,31,Real Madrid,523,Alavés,31,Real Madrid,1,Rodrygo_11_RM,,,,,95,0.000204649,0.000315861,0.182,0.389,9181
21203,2024-05-14 21:30:00,6,La Liga,31,Real Madrid,523,Alavés,31,Real Madrid,1,Thibaut Courtois_1_RM,,,,,95,0.000111719,-0.000758962,0.264,0.565,7657
